timestamp,location_id,record_type,event_status
2024-01-27 01:16,189,1,0
2024-01-27 01:19,54,1,0
2024-01-27 01:21,261,1,0
2024-01-27 01:27,21,1,0
2024-01-27 01:44,224,1,0
2024-01-27 01:47,236,1,4
2024-01-27 02:12,260,1,0
2024-01-27 02:18,136,1,0
2024-01-27 02:22,56,1,0
2024-01-27 02:22,126,1,0
2024-01-27 02:35,174,1,0
2024-01-27 02:36,41,1,0
2024-01-27 02:36,191,1,0
2024-01-27 02:50,235,1,0
2024-01-27 02:54,280,1,0
2024-01-27 03:04,183,1,0
2024-01-27 03:17,245,1,0
2024-01-27 03:23,228,1,0
2024-01-27 03:29,150,1,0
2024-01-27 03:30,44,1,0
2024-01-27 03:32,109,1,0
2024-01-27 03:55,8,1,0
2024-01-27 04:04,64,1,0
2024-01-27 04:11,199,1,0
2024-01-27 04:12,293,1,0
2024-01-27 04:19,177,1,4
2024-01-27 04:25,267,1,0
2024-01-27 04:26,151,1,4
2024-01-27 04:32,3,1,0
2024-01-27 04:38,203,1,0
2024-01-27 04:48,172,1,0
2024-01-27 04:50,220,1,0
2024-01-27 04:51,154,1,0
2024-01-27 04:57,107,1,0
2024-01-27 05:00,281,1,0
2024-01-27 05:19,141,1,0
2024-01-27 05:20,168,1,0
2024-01-27 05:25,28,1,0
2024-01-27 05:26,118,1,0
2024-01-27 05:29,121,1,0
2024-01-27 05:35,194,1,0
2024-01-27 05:37,190,1,0
2024-01-27 05:43,231,1,4
2024-01-27 05:44,256,1,0
2024-01-27 05:52,170,1,0
2024-01-27 05:53,34,1,0
2024-01-27 06:05,277,1,0
2024-01-27 06:05,295,1,0
2024-01-27 06:07,290,1,0
2024-01-27 06:10,142,1,4
2024-01-27 06:13,219,1,0
2024-01-27 06:21,71,1,0
2024-01-27 06:38,276,1,0
2024-01-27 06:44,210,1,0
2024-01-27 06:50,6,1,0
2024-01-27 06:52,32,1,0
2024-01-27 06:52,226,1,0
2024-01-27 06:52,298,1,0
2024-01-27 06:57,80,1,0
2024-01-27 06:58,102,1,0
2024-01-27 07:27,23,1,0
2024-01-27 07:36,122,1,0
2024-01-27 08:00,17,1,0
2024-01-27 08:14,10,1,0
2024-01-27 08:16,232,1,0
2024-01-27 08:17,108,1,0
2024-01-27 08:22,98,1,0
2024-01-27 08:24,27,1,0
2024-01-27 08:31,283,1,0
2024-01-27 08:33,171,1,0
2024-01-27 09:09,48,1,0
2024-01-27 09:11,247,1,0
2024-01-27 09:11,296,1,0
2024-01-27 09:15,38,1,0
2024-01-27 09:15,69,1,0
2024-01-27 09:15,159,1,0
2024-01-27 09:17,149,1,0
2024-01-27 09:22,182,1,0
2024-01-27 09:25,144,1,0
2024-01-27 09:31,259,1,0
2024-01-27 09:32,31,1,0
2024-01-27 09:37,104,1,0
2024-01-27 09:39,251,1,0
2024-01-27 09:41,278,1,0
2024-01-27 09:56,196,1,0
2024-01-27 10:01,169,1,0
2024-01-27 10:20,133,1,0
2024-01-27 10:23,146,1,0
2024-01-27 10:23,265,1,1
2024-01-27 10:40,262,1,0
2024-01-27 11:30,112,1,0
2024-01-27 11:34,255,1,0
2024-01-27 11:39,63,1,0
2024-01-27 11:57,75,1,0
2024-01-27 11:57,214,1,0
2024-01-27 11:58,7,1,0
2024-01-27 12:05,46,1,0
2024-01-27 12:07,185,1,0
2024-01-27 12:13,103,1,0
2024-01-27 12:17,147,1,0
2024-01-27 12:19,157,1,0
2024-01-27 12:20,39,1,0
2024-01-27 12:22,209,1,0
2024-01-27 12:24,279,1,0
2024-01-27 12:29,270,1,0
2024-01-27 12:38,68,1,0
2024-01-27 12:53,206,1,0
2024-01-27 13:00,111,1,0
2024-01-27 13:00,152,1,0
2024-01-27 13:03,110,1,0
2024-01-27 13:08,204,1,0
2024-01-27 13:10,145,1,0
2024-01-27 13:13,53,1,0
2024-01-27 13:20,207,1,0
2024-01-27 13:26,265,1,1
2024-01-27 13:42,180,1,0
2024-01-27 13:51,292,1,0
2024-01-27 13:59,213,1,0
2024-01-27 14:11,252,1,0
2024-01-27 14:24,77,1,0
2024-01-27 14:26,127,1,0
2024-01-27 14:38,234,1,0
2024-01-27 14:45,230,1,0
2024-01-27 14:50,81,1,0
2024-01-27 14:51,153,1,0
2024-01-27 14:59,22,1,0
2024-01-27 15:05,74,1,0
2024-01-27 15:18,240,1,0
2024-01-27 15:25,297,1,0
2024-01-27 15:38,192,1,0
2024-01-27 15:45,254,1,0
2024-01-27 16:01,184,1,0
2024-01-27 16:06,160,1,0
2024-01-27 16:07,156,1,0
2024-01-27 16:14,167,1,0
2024-01-27 16:16,227,1,1
2024-01-27 16:26,227,2,0
2024-01-27 16:28,99,1,0
2024-01-27 16:35,76,1,0
2024-01-27 17:23,208,1,0
2024-01-27 17:25,1,1,0
2024-01-27 17:26,116,1,0
2024-01-27 17:32,45,1,0
2024-01-27 17:43,131,1,0
2024-01-27 17:49,187,1,0
2024-01-27 17:59,274,1,0
2024-01-27 18:11,282,1,0
2024-01-27 18:15,16,1,0
2024-01-27 18:25,93,1,0
2024-01-27 18:38,5,1,0
2024-01-27 18:47,84,1,0
2024-01-27 19:01,18,1,0
2024-01-27 19:06,275,1,0
2024-01-27 19:09,58,1,0
2024-01-27 19:16,43,1,0
2024-01-27 19:23,12,1,0
2024-01-27 19:25,250,1,0
2024-01-27 19:26,264,1,0
2024-01-27 19:30,249,1,0
2024-01-27 19:36,165,1,0
2024-01-27 19:57,114,1,0
2024-01-27 20:04,158,1,0
2024-01-27 20:07,61,1,0
2024-01-27 20:09,244,1,0
2024-01-27 20:20,218,1,0
2024-01-27 20:22,106,1,0
2024-01-27 20:25,120,1,0
2024-01-27 20:28,143,1,0
2024-01-27 20:43,132,1,0
2024-01-27 20:53,78,1,0
2024-01-27 21:08,70,1,0
2024-01-27 21:25,135,1,0
2024-01-27 21:30,222,1,0
2024-01-27 21:30,269,1,0
2024-01-27 21:35,223,1,0
2024-01-27 21:37,215,1,0
2024-01-27 21:42,287,1,0
2024-01-27 21:49,138,1,0
2024-01-27 21:53,2,1,0
2024-01-27 22:10,241,1,0
2024-01-27 22:13,299,1,0
2024-01-27 22:21,284,1,0
2024-01-27 22:23,94,1,0
2024-01-27 22:27,175,1,0
2024-01-27 22:32,201,1,0
2024-01-27 22:43,9,1,0
2024-01-27 22:47,83,1,0
2024-01-27 22:53,89,1,0
2024-01-27 22:55,134,1,0
2024-01-27 23:02,26,1,0
2024-01-27 23:14,97,1,0
2024-01-27 23:20,148,1,0
2024-01-27 23:22,212,1,0
2024-01-27 23:23,73,1,0
2024-01-27 23:26,258,1,0
2024-01-27 23:34,164,1,0
2024-01-27 23:42,225,1,0
2024-01-27 23:51,117,1,0
2024-01-27 23:56,186,1,0
2024-01-28 00:06,35,1,0
2024-01-28 00:06,91,1,0
2024-01-28 00:07,95,1,0
2024-01-28 00:38,67,1,0
2024-01-28 00:49,49,1,0
2024-01-28 01:01,90,1,0
2024-01-28 01:07,37,1,0
2024-01-28 01:15,288,1,0
2024-01-28 01:16,176,1,0
2024-01-28 01:17,30,1,0
2024-01-28 01:23,101,1,0
2024-01-28 01:40,105,1,0
2024-01-28 01:43,198,1,0
2024-01-28 01:53,268,1,0
2024-01-28 01:59,96,1,0
2024-01-28 02:09,211,1,0
2024-01-28 02:15,181,1,0
2024-01-28 02:20,85,1,0
2024-01-28 02:20,216,1,0
2024-01-28 02:42,291,1,0
2024-01-28 02:57,261,1,0
2024-01-28 02:58,36,1,0
2024-01-28 02:58,238,1,0
2024-01-28 02:59,4,1,0
2024-01-28 03:04,88,1,0
2024-01-28 03:07,243,1,0
2024-01-28 03:26,115,1,0
2024-01-28 03:30,237,1,0
2024-01-28 03:31,162,1,0
2024-01-28 03:39,155,1,0
2024-01-28 03:49,14,1,0
2024-01-28 03:55,174,1,0
2024-01-28 03:58,52,1,0
2024-01-28 04:01,166,1,0
2024-01-28 04:17,33,1,0
2024-01-28 04:19,57,1,0
2024-01-28 04:30,119,1,0
2024-01-28 04:47,300,1,0
2024-01-28 04:55,42,1,0
2024-01-28 05:01,294,1,0
2024-01-28 05:06,125,1,0
2024-01-28 05:16,24,1,0
2024-01-28 05:18,124,1,0
2024-01-28 05:18,257,1,0
2024-01-28 05:22,202,1,0
2024-01-28 05:27,87,1,0
2024-01-28 05:44,65,1,0
2024-01-28 05:46,239,1,0
2024-01-28 05:49,193,1,0
2024-01-28 05:55,140,1,0
2024-01-28 05:55,197,1,0
2024-01-28 06:10,129,1,0
2024-01-28 06:30,100,1,0
2024-01-28 06:31,59,1,0
2024-01-28 06:32,179,1,0
2024-01-28 06:35,266,1,0
2024-01-28 07:03,163,1,0
2024-01-28 07:09,256,1,0
2024-01-28 07:40,242,1,0
2024-01-28 07:42,50,1,0
2024-01-28 07:48,66,1,0
2024-01-28 07:50,253,1,0
2024-01-28 07:51,272,1,0
2024-01-28 08:06,260,1,0
2024-01-28 08:19,236,1,0
2024-01-28 08:26,71,1,0
2024-01-28 08:30,229,1,0
2024-01-28 08:41,79,1,0
2024-01-28 08:48,55,1,0
2024-01-28 08:50,92,1,0
2024-01-28 09:05,195,1,0
2024-01-28 09:35,276,1,0
2024-01-28 09:53,296,1,0
2024-01-28 10:01,200,1,0
2024-01-28 10:08,205,1,0
2024-01-28 10:11,231,1,0
2024-01-28 10:14,128,1,0
2024-01-28 10:14,220,1,0
2024-01-28 10:22,54,1,0
2024-01-28 10:29,182,1,0
2024-01-28 10:53,136,1,0
2024-01-28 11:04,40,1,0
2024-01-28 11:10,217,1,0
2024-01-28 11:14,273,1,0
2024-01-28 11:35,248,1,0
2024-01-28 11:39,130,1,0
2024-01-28 11:40,62,1,0
2024-01-28 11:47,183,1,0
2024-01-28 11:48,285,1,0
2024-01-28 11:50,151,1,0
2024-01-28 11:55,41,1,0
2024-01-28 11:55,191,1,0
2024-01-28 11:55,286,1,0
2024-01-28 11:56,64,1,0
2024-01-28 12:08,173,1,0
2024-01-28 12:15,113,1,0
2024-01-28 12:23,221,1,0
2024-01-28 12:25,104,1,0
2024-01-28 12:29,146,1,0
2024-01-28 12:35,75,1,0
2024-01-28 12:40,139,1,0
2024-01-28 12:42,228,1,0
2024-01-28 13:02,109,1,0
2024-01-28 13:07,98,1,0
2024-01-28 13:12,108,1,0
2024-01-28 13:29,122,1,0
2024-01-28 13:33,185,1,0
2024-01-28 13:38,207,1,0
2024-01-28 13:39,277,1,0
2024-01-28 13:45,11,1,0
2024-01-28 13:47,29,1,0
2024-01-28 13:51,188,1,0
2024-01-28 13:57,235,1,0
2024-01-28 14:01,265,1,2
2024-01-28 14:11,295,1,0
2024-01-28 14:16,56,1,0
2024-01-28 14:24,263,1,0
2024-01-28 14:45,48,1,0
2024-01-28 14:45,214,1,0
2024-01-28 14:46,20,1,0
2024-01-28 14:47,271,1,0
2024-01-28 14:48,51,1,0
2024-01-28 15:00,141,1,0
2024-01-28 15:15,72,1,0
2024-01-28 15:22,137,1,0
2024-01-28 15:29,194,1,0
2024-01-28 15:32,7,1,0
2024-01-28 15:46,123,1,0
2024-01-28 15:47,15,1,1
2024-01-28 15:48,206,1,4
2024-01-28 15:48,247,1,0
2024-01-28 15:51,44,1,0
2024-01-28 15:55,170,1,4
2024-01-28 16:11,177,1,0
2024-01-28 16:12,150,1,0
2024-01-28 16:15,246,1,0
2024-01-28 16:19,219,1,0
2024-01-28 16:23,32,1,0
2024-01-28 16:40,19,1,0
2024-01-28 17:02,13,1,0
2024-01-28 17:21,60,1,0
2024-01-28 17:30,189,1,0
2024-01-28 17:34,178,1,0
2024-01-28 17:39,209,1,0
2024-01-28 17:39,289,1,0
2024-01-28 17:40,298,1,0
2024-01-28 17:53,279,1,0
2024-01-28 18:18,25,1,0
2024-01-28 18:26,293,1,0
2024-01-28 18:30,278,1,0
2024-01-28 18:32,28,1,0
2024-01-28 18:37,210,1,0
2024-01-28 18:46,161,1,0
2024-01-28 18:57,153,1,0
2024-01-28 18:57,245,1,0
2024-01-28 19:06,280,1,0
2024-01-28 19:12,233,1,0
2024-01-28 19:28,169,1,0
2024-01-28 19:31,160,1,0
2024-01-28 19:35,86,1,0
2024-01-28 19:35,297,1,0
2024-01-28 19:37,21,1,0
2024-01-28 19:40,47,1,1
2024-01-28 19:44,102,1,0
2024-01-28 19:58,93,1,0
2024-01-28 20:02,157,1,0
2024-01-28 20:16,267,1,0
2024-01-28 20:34,171,1,0
2024-01-28 20:37,147,1,0
2024-01-28 20:59,196,1,0
2024-01-28 21:05,281,1,0
2024-01-28 21:25,142,1,0
2024-01-28 21:30,106,1,0
2024-01-28 21:31,283,1,0
2024-01-28 21:37,5,1,0
2024-01-28 21:50,232,1,0
2024-01-28 21:52,224,1,0
2024-01-28 21:54,230,1,0
2024-01-28 21:55,45,1,0
2024-01-28 21:59,167,1,0
2024-01-28 22:01,118,1,0
2024-01-28 22:04,107,1,0
2024-01-28 22:16,3,1,0
2024-01-28 22:18,31,1,0
2024-01-28 22:22,82,1,0
2024-01-28 22:29,244,1,0
2024-01-28 22:33,78,1,0
2024-01-28 22:43,223,1,0
2024-01-28 22:46,262,1,0
2024-01-28 22:47,18,1,0
2024-01-28 23:02,10,1,0
2024-01-28 23:03,190,1,0
2024-01-28 23:08,77,1,0
2024-01-28 23:10,172,1,0
2024-01-28 23:10,192,1,0
2024-01-28 23:29,158,1,0
2024-01-28 23:30,80,1,0
2024-01-28 23:39,215,1,0
2024-01-28 23:42,46,1,0
2024-01-28 23:46,240,1,0
2024-01-29 00:05,34,1,0
2024-01-29 00:09,199,1,0
2024-01-29 00:20,226,1,0
2024-01-29 00:23,9,1,0
2024-01-29 00:29,154,1,0
2024-01-29 00:34,110,1,0
2024-01-29 00:37,12,1,0
2024-01-29 00:41,84,1,0
2024-01-29 00:42,69,1,0
2024-01-29 00:50,250,1,0
2024-01-29 00:52,168,1,0
2024-01-29 01:07,152,1,0
2024-01-29 01:14,249,1,0
2024-01-29 01:17,201,1,0
2024-01-29 01:21,299,1,0
2024-01-29 01:25,292,1,0
2024-01-29 01:41,254,1,0
2024-01-29 01:42,126,1,4
2024-01-29 01:58,164,1,0
2024-01-29 02:13,218,1,0
2024-01-29 02:17,38,1,0
2024-01-29 02:37,23,1,0
2024-01-29 02:38,121,1,0
2024-01-29 02:57,101,1,0
2024-01-29 03:05,149,1,0
2024-01-29 03:09,159,1,0
2024-01-29 03:12,203,1,0
2024-01-29 03:15,238,1,4
2024-01-29 03:24,156,1,0
2024-01-29 03:25,8,1,0
2024-01-29 03:41,213,1,0
2024-01-29 03:47,287,1,0
2024-01-29 03:54,53,1,0
2024-01-29 04:10,282,1,0
2024-01-29 04:14,39,1,0
2024-01-29 04:18,175,1,0
2024-01-29 04:35,133,1,0
2024-01-29 04:35,187,1,0
2024-01-29 04:37,68,1,0
2024-01-29 04:47,52,1,0
2024-01-29 04:57,237,1,0
2024-01-29 05:05,22,1,0
2024-01-29 05:10,251,1,0
2024-01-29 05:13,274,1,0
2024-01-29 05:15,204,1,0
2024-01-29 05:16,6,1,0
2024-01-29 05:18,227,1,2
2024-01-29 05:24,127,1,0
2024-01-29 05:24,268,1,0
2024-01-29 05:39,143,1,0
2024-01-29 05:41,4,1,0
2024-01-29 05:48,290,1,0
2024-01-29 05:57,27,1,0
2024-01-29 06:24,76,1,0
2024-01-29 06:32,37,1,0
2024-01-29 06:55,144,1,0
2024-01-29 07:00,234,1,0
2024-01-29 07:09,222,1,0
2024-01-29 07:13,67,1,0
2024-01-29 07:18,256,1,0
2024-01-29 07:20,17,1,0
2024-01-29 07:20,97,1,0
2024-01-29 07:30,300,1,0
2024-01-29 07:36,176,1,0
2024-01-29 07:59,61,1,0
2024-01-29 08:01,49,1,0
2024-01-29 08:16,180,1,0
2024-01-29 08:21,63,1,0
2024-01-29 08:24,259,1,0
2024-01-29 08:31,74,1,0
2024-01-29 08:32,111,1,0
2024-01-29 08:36,270,1,0
2024-01-29 08:50,186,1,0
2024-01-29 08:54,264,1,0
2024-01-29 08:56,47,2,2
2024-01-29 08:57,92,1,0
2024-01-29 09:13,81,1,0
2024-01-29 09:49,181,1,0
2024-01-29 09:53,284,1,0
2024-01-29 09:54,33,1,0
2024-01-29 09:56,253,1,0
2024-01-29 10:08,43,1,0
2024-01-29 10:16,83,1,0
2024-01-29 10:24,294,1,0
2024-01-29 10:25,165,1,0
2024-01-29 10:39,95,1,0
2024-01-29 10:49,124,1,0
2024-01-29 10:53,90,1,0
2024-01-29 10:55,112,1,0
2024-01-29 10:57,255,1,0
2024-01-29 11:12,59,1,0
2024-01-29 11:14,85,1,0
2024-01-29 11:16,96,1,0
2024-01-29 11:19,87,1,0
2024-01-29 11:24,94,1,0
2024-01-29 11:34,252,1,0
2024-01-29 11:41,272,1,0
2024-01-29 11:47,103,1,0
2024-01-29 11:48,130,1,0
2024-01-29 11:52,105,1,0
2024-01-29 11:54,131,1,0
2024-01-29 11:58,239,1,0
2024-01-29 12:10,261,1,0
2024-01-29 12:16,114,1,0
2024-01-29 12:16,184,1,0
2024-01-29 12:22,58,1,0
2024-01-29 12:24,16,1,0
2024-01-29 12:25,145,1,0
2024-01-29 12:32,288,1,0
2024-01-29 12:41,275,1,0
2024-01-29 13:54,116,1,0
2024-01-29 14:08,91,1,0
2024-01-29 14:10,2,1,0
2024-01-29 14:26,296,1,0
2024-01-29 14:29,195,1,0
2024-01-29 14:42,14,1,0
2024-01-29 14:58,117,1,0
2024-01-29 15:01,271,1,0
2024-01-29 15:04,211,1,0
2024-01-29 15:11,98,1,0
2024-01-29 15:11,258,1,0
2024-01-29 15:13,257,1,0
2024-01-29 15:49,75,1,0
2024-01-29 15:51,73,1,0
2024-01-29 16:00,179,1,0
2024-01-29 16:04,243,1,0
2024-01-29 16:06,99,1,0
2024-01-29 16:06,132,1,0
2024-01-29 16:13,138,1,0
2024-01-29 16:20,122,1,0
2024-01-29 16:45,19,1,0
2024-01-29 16:50,205,1,0
2024-01-29 16:56,125,1,0
2024-01-29 16:59,1,1,0
2024-01-29 16:59,208,1,0
2024-01-29 17:02,11,1,0
2024-01-29 17:15,188,1,0
2024-01-29 17:42,26,1,0
2024-01-29 17:53,212,1,0
2024-01-29 17:59,72,1,0
2024-01-29 18:09,36,1,0
2024-01-29 18:13,64,1,0
2024-01-29 18:32,134,1,0
2024-01-29 18:37,269,1,0
2024-01-29 18:51,221,1,0
2024-01-29 19:01,231,1,0
2024-01-29 19:11,108,1,0
2024-01-29 19:17,178,1,0
2024-01-29 19:18,135,1,4
2024-01-29 19:27,194,1,0
2024-01-29 19:55,128,1,0
2024-01-29 19:57,169,1,0
2024-01-29 20:03,89,1,0
2024-01-29 20:03,120,1,0
2024-01-29 20:08,216,1,0
2024-01-29 20:12,162,1,0
2024-01-29 20:19,241,1,0
2024-01-29 20:26,86,1,0
2024-01-29 20:28,185,1,0
2024-01-29 20:33,286,1,0
2024-01-29 20:38,70,1,0
2024-01-29 20:41,245,1,0
2024-01-29 20:49,225,1,0
2024-01-29 21:06,129,1,0
2024-01-29 21:17,177,1,0
2024-01-29 21:19,50,1,0
2024-01-29 21:20,100,1,0
2024-01-29 21:25,57,1,0
2024-01-29 21:29,220,1,0
2024-01-29 21:31,65,1,0
2024-01-29 21:31,191,1,0
2024-01-29 21:32,155,1,4
2024-01-29 21:36,42,1,0
2024-01-29 21:42,66,1,0
2024-01-29 21:43,198,1,0
2024-01-29 21:45,79,1,0
2024-01-29 21:49,55,1,0
2024-01-29 21:52,29,1,0
2024-01-29 21:52,88,1,0
2024-01-29 22:00,291,1,0
2024-01-29 22:04,56,1,0
2024-01-29 22:20,236,1,0
2024-01-29 22:46,151,1,0
2024-01-29 22:52,148,1,0
2024-01-29 22:54,35,1,4
2024-01-29 22:59,30,1,0
2024-01-29 23:24,228,1,0
2024-01-29 23:27,266,1,0
2024-01-29 23:49,115,1,4
2024-01-30 00:53,260,1,0
2024-01-30 00:56,215,1,0
2024-01-30 01:03,113,1,0
2024-01-30 01:08,182,1,0
2024-01-30 01:11,196,1,0
2024-01-30 01:26,104,1,0
2024-01-30 01:37,140,1,0
2024-01-30 01:46,24,1,0
2024-01-30 01:51,78,1,0
2024-01-30 01:53,31,1,0
2024-01-30 02:00,7,1,0
2024-01-30 02:01,283,1,0
2024-01-30 02:23,136,1,0
2024-01-30 02:27,54,1,0
2024-01-30 02:34,197,1,0
2024-01-30 02:49,174,1,0
2024-01-30 02:49,276,1,0
2024-01-30 02:55,166,1,0
2024-01-30 02:58,210,1,0
2024-01-30 02:59,297,1,0
2024-01-30 03:04,278,1,0
2024-01-30 03:05,40,1,0
2024-01-30 03:11,247,1,0
2024-01-30 03:14,229,1,0
2024-01-30 03:16,167,1,0
2024-01-30 03:19,267,1,0
2024-01-30 03:22,34,1,0
2024-01-30 03:22,265,1,2
2024-01-30 03:24,298,1,0
2024-01-30 03:26,292,1,0
2024-01-30 03:30,15,1,2
2024-01-30 03:30,202,1,0
2024-01-30 03:32,232,1,0
2024-01-30 03:44,119,1,0
2024-01-30 04:04,154,1,0
2024-01-30 04:08,158,1,0
2024-01-30 04:09,25,1,0
2024-01-30 04:10,262,1,0
2024-01-30 04:30,163,1,0
2024-01-30 04:43,157,1,0
2024-01-30 04:45,263,1,0
2024-01-30 04:52,293,1,0
2024-01-30 05:09,193,1,0
2024-01-30 05:14,38,1,0
2024-01-30 05:16,62,1,0
2024-01-30 05:22,71,1,0
2024-01-30 05:36,161,1,0
2024-01-30 05:46,13,1,0
2024-01-30 05:55,230,1,0
2024-01-30 05:58,173,1,0
2024-01-30 06:02,183,1,0
2024-01-30 06:26,217,1,0
2024-01-30 06:27,249,1,0
2024-01-30 06:35,150,1,0
2024-01-30 06:43,21,1,0
2024-01-30 06:52,274,1,0
2024-01-30 06:53,209,1,0
2024-01-30 07:01,127,1,0
2024-01-30 07:18,139,1,0
2024-01-30 07:24,289,1,0
2024-01-30 07:31,242,1,0
2024-01-30 07:35,235,1,0
2024-01-30 07:36,200,1,0
2024-01-30 07:42,18,1,0
2024-01-30 07:47,51,1,0
2024-01-30 07:51,248,1,0
2024-01-30 07:53,5,1,0
2024-01-30 07:54,224,1,0
2024-01-30 08:11,17,1,0
2024-01-30 08:22,214,1,0
2024-01-30 08:29,282,1,0
2024-01-30 08:31,101,1,0
2024-01-30 08:38,123,1,0
2024-01-30 08:45,273,1,0
2024-01-30 08:56,279,1,0
2024-01-30 09:06,48,1,0
2024-01-30 09:08,20,1,0
2024-01-30 09:20,206,1,0
2024-01-30 09:25,223,1,0
2024-01-30 09:40,299,1,0
2024-01-30 09:44,146,1,0
2024-01-30 09:47,74,1,0
2024-01-30 09:48,22,1,0
2024-01-30 09:52,164,1,0
2024-01-30 09:57,203,1,0
2024-01-30 10:00,41,1,0
2024-01-30 10:01,76,1,0
2024-01-30 10:04,277,1,0
2024-01-30 10:06,28,1,0
2024-01-30 10:22,285,1,0
2024-01-30 10:33,63,1,0
2024-01-30 10:34,171,1,0
2024-01-30 10:45,77,1,0
2024-01-30 10:49,218,1,0
2024-01-30 10:58,60,1,0
2024-01-30 11:00,213,1,0
2024-01-30 11:06,170,1,0
2024-01-30 11:08,118,1,0
2024-01-30 11:14,160,2,0
2024-01-30 11:23,39,1,0
2024-01-30 11:31,226,1,0
2024-01-30 11:50,153,1,0
2024-01-30 11:52,137,1,0
2024-01-30 11:52,142,1,0
2024-01-30 11:58,189,1,4
2024-01-30 12:00,284,1,0
2024-01-30 12:09,121,1,0
2024-01-30 12:13,207,1,0
2024-01-30 12:16,10,1,0
2024-01-30 12:22,102,1,0
2024-01-30 12:40,85,1,0
2024-01-30 12:42,106,1,0
2024-01-30 12:44,152,1,0
2024-01-30 12:44,168,1,0
2024-01-30 12:46,201,1,0
2024-01-30 12:52,295,1,0
2024-01-30 12:53,32,1,0
2024-01-30 12:55,109,1,0
2024-01-30 12:57,27,1,0
2024-01-30 13:07,234,1,0
2024-01-30 13:08,288,1,0
2024-01-30 13:15,143,1,0
2024-01-30 13:20,176,1,0
2024-01-30 13:24,256,1,0
2024-01-30 13:26,144,1,0
2024-01-30 13:37,190,1,0
2024-01-30 13:45,165,1,0
2024-01-30 13:55,244,1,0
2024-01-30 13:57,58,1,0
2024-01-30 13:58,160,1,0
2024-01-30 14:00,219,1,0
2024-01-30 14:08,141,1,0
2024-01-30 14:12,8,1,0
2024-01-30 14:35,281,1,0
2024-01-30 14:42,44,1,0
2024-01-30 14:45,272,1,0
2024-01-30 14:45,300,1,0
2024-01-30 14:49,270,1,4
2024-01-30 14:51,69,1,0
2024-01-30 14:55,175,1,0
2024-01-30 14:59,280,1,0
2024-01-30 15:15,96,1,4
2024-01-30 15:25,275,1,0
2024-01-30 15:27,114,1,0
2024-01-30 15:28,83,1,0
2024-01-30 15:42,49,1,0
2024-01-30 15:50,3,1,0
2024-01-30 15:57,287,1,0
2024-01-30 16:05,246,1,0
2024-01-30 16:55,122,1,0
2024-01-30 17:20,45,1,0
2024-01-30 17:21,147,1,0
2024-01-30 17:27,93,1,0
2024-01-30 17:37,254,1,0
2024-01-30 17:45,253,1,0
2024-01-30 18:06,72,1,4
2024-01-30 18:09,138,1,0
2024-01-30 18:11,110,1,0
2024-01-30 18:17,233,1,0
2024-01-30 18:18,92,1,0
2024-01-30 18:20,36,1,0
2024-01-30 18:28,26,1,0
2024-01-30 18:33,33,1,0
2024-01-30 18:34,107,1,0
2024-01-30 18:39,179,1,0
2024-01-30 18:53,84,1,0
2024-01-30 18:59,126,1,0
2024-01-30 19:03,240,1,0
2024-01-30 19:21,264,1,0
2024-01-30 19:36,294,1,0
2024-01-30 19:46,271,1,0
2024-01-30 19:47,12,1,0
2024-01-30 19:53,149,1,0
2024-01-30 20:03,16,1,0
2024-01-30 20:19,98,1,0
2024-01-30 20:20,251,1,0
2024-01-30 20:25,46,1,0
2024-01-30 20:35,128,1,0
2024-01-30 20:38,181,1,0
2024-01-30 20:41,172,1,0
2024-01-30 20:46,4,1,0
2024-01-30 20:52,6,1,0
2024-01-30 20:59,82,1,0
2024-01-30 21:00,192,1,0
2024-01-30 21:08,89,1,0
2024-01-30 21:11,94,1,0
2024-01-30 21:18,225,1,0
2024-01-30 21:29,156,1,0
2024-01-30 21:33,155,1,4
2024-01-30 21:39,116,1,0
2024-01-30 21:42,23,1,0
2024-01-30 21:42,103,1,0
2024-01-30 22:04,52,1,0
2024-01-30 22:08,80,1,0
2024-01-30 22:11,9,1,0
2024-01-30 22:13,68,1,0
2024-01-30 22:18,180,1,0
2024-01-30 22:28,97,1,0
2024-01-30 22:30,187,1,0
2024-01-30 22:39,269,1,0
2024-01-30 22:40,199,1,0
2024-01-30 22:41,50,1,0
2024-01-30 23:13,241,1,0
2024-01-30 23:28,88,1,0
2024-01-30 23:38,296,1,0
2024-01-30 23:44,61,1,0
2024-01-30 23:46,237,1,0
2024-01-31 00:17,133,1,0
2024-01-31 00:18,35,1,0
2024-01-31 00:28,99,1,0
2024-01-31 00:29,261,1,0
2024-01-31 00:35,195,1,0
2024-01-31 00:37,291,1,0
2024-01-31 00:38,111,1,0
2024-01-31 00:43,162,1,0
2024-01-31 00:46,250,1,0
2024-01-31 01:00,252,1,0
2024-01-31 01:02,64,1,0
2024-01-31 01:15,112,1,0
2024-01-31 01:16,196,1,0
2024-01-31 01:20,245,1,0
2024-01-31 01:37,238,1,0
2024-01-31 01:39,211,1,0
2024-01-31 01:40,67,1,0
2024-01-31 01:50,37,1,0
2024-01-31 02:17,159,1,0
2024-01-31 02:40,53,1,0
2024-01-31 03:19,182,1,0
2024-01-31 03:47,221,1,0
2024-01-31 03:47,222,1,0
2024-01-31 04:07,120,1,0
2024-01-31 04:09,90,1,0
2024-01-31 04:26,129,1,0
2024-01-31 04:43,81,1,0
